icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
a06bd3,AAL1012 ,United States,1739497723.0,1739497723,-110.9461,31.4152,8549.64,False,235.78,2.13,0.33,,8816.34,,False,0,2025-02-13 20:48:50
4cadab,MAA6441 ,Ireland,1739497567.0,1739497567,-88.4417,13.5759,11277.6,False,236.0,129.69,0.0,,11986.26,3217.0,False,0,2025-02-13 20:48:50
a92c07,TRF590  ,United States,1739497722.0,1739497723,-96.5839,33.2803,487.68,False,48.97,183.61,0.0,,586.74,1200.0,False,0,2025-02-13 20:48:50
ab2c11,ASI541  ,United States,1739497723.0,1739497723,-112.8233,33.4142,1363.98,False,61.22,0.48,0.98,,1371.6,,False,0,2025-02-13 20:48:50
aba91b,UAL1046 ,United States,1739497724.0,1739497724,-87.4979,41.9874,1981.2,False,121.48,268.06,0.0,,1958.34,7172.0,False,0,2025-02-13 20:48:50
c05e72,ROU1641 ,Canada,1739497723.0,1739497724,-80.0614,33.2178,10668.0,False,278.74,43.5,0.0,,11079.48,2615.0,False,0,2025-02-13 20:48:50
a9ca9d,N73VR   ,United States,1739497723.0,1739497724,-97.3163,33.3837,2385.06,False,153.97,118.11,-5.85,,2476.5,1434.0,False,0,2025-02-13 20:48:50
acea99,AAL1813 ,United States,1739497724.0,1739497724,-74.1096,40.6245,3726.18,False,165.96,188.56,9.43,,3604.26,1531.0,False,0,2025-02-13 20:48:50
a7f302,FFT3397 ,United States,1739497724.0,1739497724,-84.4298,33.6446,,True,7.72,90.0,,,,6537.0,False,0,2025-02-13 20:48:50
3c7a41,CFG2185 ,Germany,1739497722.0,1739497722,-78.6813,29.1831,11285.22,False,250.37,18.32,0.33,,11833.86,1454.0,False,0,2025-02-13 20:48:50
3c7a46,CFG2033 ,Germany,1739497724.0,1739497724,-122.0548,47.8906,5212.08,False,192.87,356.02,7.15,,4953.0,6676.0,False,0,2025-02-13 20:48:50
aa86cc,AAL80   ,United States,1739497721.0,1739497723,-77.89,48.6529,11277.6,False,284.09,55.85,0.0,,10614.66,6153.0,False,0,2025-02-13 20:48:50
a44ef8,JTZ377  ,United States,1739497724.0,1739497724,-115.4308,34.2956,10058.4,False,157.14,242.93,-7.48,,10157.46,3707.0,False,0,2025-02-13 20:48:50
c81640,ZKGZI   ,New Zealand,1739497723.0,1739497723,175.7227,-38.5648,1744.98,False,31.08,276.65,1.63,,1897.38,2034.0,False,0,2025-02-13 20:48:50
a43bc6,FFT4172 ,United States,1739497724.0,1739497724,-82.3726,31.3999,10668.0,False,260.71,27.63,0.0,,11148.06,1401.0,False,0,2025-02-13 20:48:50
a335f4,DAL2460 ,United States,1739497662.0,1739497662,-78.4394,29.5331,10972.8,False,217.98,218.2,0.0,,11513.82,,False,0,2025-02-13 20:48:50
4cadfb,ITY6MO  ,Ireland,1739497724.0,1739497724,-79.7375,26.0654,3566.16,False,203.56,65.83,3.9,,3802.38,2360.0,False,0,2025-02-13 20:48:50
a31be8,N3PC    ,United States,1739497724.0,1739497724,-94.0776,33.8378,11879.58,False,284.88,64.55,5.2,,12153.9,2215.0,False,0,2025-02-13 20:48:50
a335eb,ENY3359 ,United States,1739497724.0,1739497724,-94.226,36.3676,5143.5,False,207.74,37.35,-5.2,,5265.42,6243.0,False,0,2025-02-13 20:48:50
a2c86d,FDX568  ,United States,1739497724.0,1739497724,-121.6599,37.6582,2606.04,False,95.17,216.87,-4.55,,2499.36,1065.0,False,0,2025-02-13 20:48:50
7c4460,NSI     ,Australia,1739497724.0,1739497724,115.8839,-32.0936,60.96,False,26.68,124.0,4.55,,76.2,,False,0,2025-02-13 20:48:50
c82986,ANZ021M ,New Zealand,1739497723.0,1739497723,176.6513,-39.3706,2545.08,False,127.65,159.23,-6.83,,2667.0,5542.0,False,0,2025-02-13 20:48:50
7803f0,CES775  ,China,1739497724.0,1739497724,131.9739,33.1562,9448.8,False,319.47,81.39,0.0,,9669.78,,False,0,2025-02-13 20:48:50
a1e2c4,UAL8232 ,United States,1739497724.0,1739497724,-89.7807,42.4731,7033.26,False,263.89,96.16,-10.73,,6812.28,3653.0,False,0,2025-02-13 20:48:50
e47f21,LTG8440 ,Brazil,1739497724.0,1739497724,-49.0904,-20.3982,10363.2,False,240.35,324.85,0.65,,11033.76,,False,0,2025-02-13 20:48:50
a49206,DAL2125 ,United States,1739497723.0,1739497723,-93.9175,44.747,3002.28,False,162.87,72.54,-1.63,,2895.6,2421.0,False,0,2025-02-13 20:48:50
abdd09,SWA398  ,United States,1739497724.0,1739497724,-122.2178,37.7065,,True,6.17,157.5,,,,,False,0,2025-02-13 20:48:50
a4ee3b,RAX1073 ,United States,1739497513.0,1739497513,-110.6444,42.2439,12169.14,False,204.32,303.81,0.33,,12062.46,,False,0,2025-02-13 20:48:50
7c578a,RKS     ,Australia,1739497724.0,1739497724,139.398,-34.9284,2750.82,False,94.42,94.37,0.0,,2766.06,5062.0,False,0,2025-02-13 20:48:50
a37e74,BKN24   ,United States,1739497710.0,1739497710,-89.9628,38.5559,601.98,False,58.32,168.29,0.65,,678.18,,False,0,2025-02-13 20:48:50
a575e0,AAL305  ,United States,1739497711.0,1739497711,-84.787,27.2572,9753.6,False,222.03,295.97,-0.33,,10287.0,2372.0,False,0,2025-02-13 20:48:50
a2a213,SKW3933 ,United States,1739497724.0,1739497724,-115.8297,35.5948,10668.0,False,250.92,47.74,-1.3,,10660.38,6775.0,False,0,2025-02-13 20:48:50
0d0963,VIV3004 ,Mexico,1739497723.0,1739497723,-111.4621,29.4209,10980.42,False,197.56,321.13,0.33,,11353.8,1347.0,False,0,2025-02-13 20:48:50
a455c7,FFT2339 ,United States,1739497722.0,1739497723,-82.2565,30.9149,9753.6,False,199.99,192.18,0.0,,10218.42,1744.0,False,0,2025-02-13 20:48:50
aba7b0,DAL1925 ,United States,1739497709.0,1739497710,-93.2264,44.8954,175.26,False,75.97,121.43,-4.88,,274.32,7635.0,False,0,2025-02-13 20:48:50
a36b2d,JBU1097 ,United States,1739497723.0,1739497724,-84.1594,33.6489,1394.46,False,87.99,271.34,0.0,,1485.9,145.0,False,0,2025-02-13 20:48:50
c80336,ZKDNT   ,New Zealand,1739497723.0,1739497723,176.224,-38.0414,853.44,False,55.13,176.79,0.98,,937.26,1200.0,False,0,2025-02-13 20:48:50
503cfd,FBZ5031 ,Lithuania,1739497718.0,1739497719,-58.5227,-35.6231,4183.38,False,187.26,340.92,-4.88,,4404.36,2147.0,False,0,2025-02-13 20:48:50
e49907,TAM3690 ,Brazil,1739497724.0,1739497724,-46.5611,-23.5827,3147.06,False,145.08,180.41,12.03,,3314.7,,False,0,2025-02-13 20:48:50
a86e1d,QXE2376 ,United States,1739497723.0,1739497724,-122.4151,46.0675,3398.52,False,148.12,200.32,-5.2,,3185.16,,False,0,2025-02-13 20:48:50
a575e7,AVA048  ,United States,1739497724.0,1739497724,-77.0239,-12.183,1592.58,False,140.99,120.96,8.13,,,,False,0,2025-02-13 20:48:50
a1589d,SKW3375 ,United States,1739497724.0,1739497724,-120.4262,35.3578,10363.2,False,204.75,323.27,0.33,,10294.62,1073.0,False,0,2025-02-13 20:48:50
a562b7,UPS2836 ,United States,1739497724.0,1739497724,-121.6615,46.6245,8930.64,False,223.8,126.21,16.26,,8610.6,,False,0,2025-02-13 20:48:50
a7e09b,N6065L  ,United States,1739497707.0,1739497720,-79.8497,35.8581,1295.4,False,42.18,257.32,0.33,,1333.5,2360.0,False,0,2025-02-13 20:48:50
a7b832,JBU1527 ,United States,1739497723.0,1739497724,-75.6085,39.9629,10180.32,False,151.39,226.65,5.85,,10241.28,6665.0,False,0,2025-02-13 20:48:50
3c7a4f,CFG2017 ,Germany,1739497724.0,1739497724,-59.6712,45.6062,11277.6,False,314.41,67.59,0.0,,11346.18,7160.0,False,0,2025-02-13 20:48:50
a1dbd3,AMF7211 ,United States,1739497724.0,1739497724,-96.6839,32.7797,1981.2,False,93.95,215.87,0.0,,2042.16,6757.0,False,0,2025-02-13 20:48:50
a562aa,UAL1983 ,United States,1739497724.0,1739497724,-114.3663,35.4246,10370.82,False,194.02,248.54,-0.65,,10447.02,1133.0,False,0,2025-02-13 20:48:50
a825a6,FFT114  ,United States,1739497724.0,1739497724,-75.2764,39.5037,2613.66,False,162.78,31.43,-2.6,,2560.32,1344.0,False,0,2025-02-13 20:48:50
a3c246,DAL2663 ,United States,1739497723.0,1739497724,-104.7153,40.0803,3329.94,False,155.05,337.77,8.13,,3307.08,3236.0,False,0,2025-02-13 20:48:50
a4db48,FAQA    ,United States,1739497724.0,1739497724,-122.8742,49.2869,883.92,False,47.87,98.65,0.65,,708.66,702.0,False,0,2025-02-13 20:48:50
abdd1c,ASH6206 ,United States,1739497723.0,1739497724,-77.3388,39.4594,2209.8,False,130.31,201.3,-3.58,,2186.94,3516.0,False,0,2025-02-13 20:48:50
a87504,N644KM  ,United States,1739497724.0,1739497724,-105.944,38.7216,13106.4,False,213.55,314.32,-0.33,,13159.74,2222.0,False,0,2025-02-13 20:48:50
a67bc8,DAL807  ,United States,1739497723.0,1739497723,-115.1319,36.0783,,True,7.46,90.0,,,,,False,0,2025-02-13 20:48:50
4cadee,ITY8951 ,Ireland,1739497709.0,1739497712,12.2577,41.855,76.2,False,73.38,162.45,-4.55,,129.54,2205.0,False,0,2025-02-13 20:48:50
a00b91,UCA4282 ,United States,1739497723.0,1739497723,-77.4363,38.9378,,True,24.69,5.62,,,,,False,0,2025-02-13 20:48:50
0d0984,VOI1160 ,Mexico,1739497724.0,1739497724,-105.8455,30.4517,8938.26,False,208.47,337.36,-11.05,,9296.4,2103.0,False,0,2025-02-13 20:48:50
c00ec2,SWG6404 ,Canada,1739497724.0,1739497724,-76.0696,37.7196,10972.8,False,165.52,214.23,0.0,,11193.78,3341.0,False,0,2025-02-13 20:48:50
a24b49,N247PD  ,United States,1739497634.0,1739497634,-66.1275,18.4534,53.34,False,64.77,83.16,-3.25,,91.44,4752.0,False,0,2025-02-13 20:48:50
a0259c,CSJ915  ,United States,1739497721.0,1739497722,-81.3337,40.9045,1021.08,False,97.59,47.56,-4.23,,1043.94,6634.0,False,0,2025-02-13 20:48:50
c028cd,WJA1352 ,Canada,1739497724.0,1739497724,-104.7678,43.1541,10972.8,False,192.57,215.43,0.0,,10881.36,1165.0,False,0,2025-02-13 20:48:50
a9e3e9,N73610  ,United States,1739497723.0,1739497723,-97.1917,36.44,1524.0,False,59.04,349.96,0.0,,1562.1,,False,0,2025-02-13 20:48:50
a37274,TFF821  ,United States,1739497724.0,1739497724,-82.8143,28.9309,12496.8,False,231.12,173.1,-0.33,,13045.44,3525.0,False,0,2025-02-13 20:48:50
86d237,SNJ116  ,Japan,1739497659.0,1739497684,135.2944,33.2751,8130.54,False,293.09,54.36,-10.4,,8900.16,7343.0,False,0,2025-02-13 20:48:50
a08714,RPA4346 ,United States,1739497724.0,1739497724,-71.3868,41.7437,4511.04,False,241.25,61.47,-10.08,,4411.98,1124.0,False,0,2025-02-13 20:48:50
abe40a,SWA3150 ,United States,1739497722.0,1739497723,-87.7287,41.6299,754.38,False,108.38,51.55,0.0,,830.58,3136.0,False,0,2025-02-13 20:48:50
ac042a,SWA1849 ,United States,1739497723.0,1739497724,-77.1856,39.187,6461.76,False,145.55,226.43,14.63,,6416.04,3641.0,False,0,2025-02-13 20:48:50
aaaa1e,SWA3400 ,United States,1739497724.0,1739497724,-117.6311,34.0055,3489.96,False,134.19,285.79,-7.15,,3505.2,7022.0,False,0,2025-02-13 20:48:50
aab117,N7883Z  ,United States,1739497724.0,1739497724,-104.5179,40.4518,2125.98,False,36.93,108.69,1.95,,2103.12,,False,0,2025-02-13 20:48:50
a37265,DAL2413 ,United States,1739497724.0,1739497724,-102.291,42.2232,10668.0,False,271.33,83.47,-0.33,,10607.04,4024.0,False,0,2025-02-13 20:48:50
ac0448,SWA1078 ,United States,1739497724.0,1739497724,-90.9898,35.1783,10972.8,False,175.08,243.28,0.0,,11193.78,5677.0,False,0,2025-02-13 20:48:50
a037b9,DAL706  ,United States,1739497723.0,1739497723,-80.189,26.0771,45.72,False,73.57,90.0,-3.25,,129.54,3530.0,False,0,2025-02-13 20:48:50
00811f,FSK901  ,South Africa,1739497723.0,1739497724,18.5948,-33.9429,144.78,False,66.01,165.1,-3.58,,198.12,,False,0,2025-02-13 20:48:50
a92c9d,TIV690  ,United States,1739497724.0,1739497724,-97.2354,44.0538,13716.0,False,175.12,264.78,-0.33,,13449.3,1044.0,False,0,2025-02-13 20:48:50
a3725a,DAL945  ,United States,1739497722.0,1739497722,-84.436,33.6446,,True,7.72,90.0,,,,1055.0,False,0,2025-02-13 20:48:50
ae571a,CNV4945 ,United States,1739497630.0,1739497635,-120.3422,42.1064,11582.4,False,239.93,349.12,0.33,,11369.04,2061.0,False,0,2025-02-13 20:48:50
86d222,ANA584  ,Japan,1739497724.0,1739497724,139.9778,35.253,1775.46,False,115.42,11.31,-2.28,,1790.7,2364.0,False,0,2025-02-13 20:48:50
0d0924,VIV4287 ,Mexico,1739497723.0,1739497723,-98.7669,24.8864,9883.14,False,225.12,298.38,-11.05,,10431.78,,False,0,2025-02-13 20:48:50
0a80a1,C6DON   ,Bahamas,1739497723.0,1739497724,-79.8372,25.8288,3025.14,False,75.12,113.4,3.25,,3223.26,27.0,False,0,2025-02-13 20:48:50
347343,IBE0311 ,Spain,1739497720.0,1739497723,-77.3389,25.894,11582.4,False,237.6,248.94,0.0,,12161.52,3311.0,False,0,2025-02-13 20:48:50
acb4c1,DAL874  ,United States,1739497723.0,1739497724,-95.1629,37.6658,9448.8,False,273.15,120.82,0.0,,9555.48,6053.0,False,0,2025-02-13 20:48:50
abdd64,SKW4716 ,United States,1739497724.0,1739497724,-114.2028,36.1338,10363.2,False,170.74,234.44,0.0,,10401.3,1466.0,False,0,2025-02-13 20:48:50
86d259,SNJ33   ,Japan,1739497723.0,1739497724,136.7178,35.2211,6096.0,False,187.2,254.7,0.0,,6088.38,436.0,False,0,2025-02-13 20:48:50
abe448,UAL1710 ,United States,1739497724.0,1739497724,-84.7489,37.4764,12192.0,False,251.14,1.53,-0.33,,12268.2,704.0,False,0,2025-02-13 20:48:50
abca1f,PDU59   ,United States,1739497723.0,1739497724,-88.4065,41.6818,1203.96,False,62.78,146.7,0.98,,1226.82,,False,0,2025-02-13 20:48:50
a6709b,DAL653  ,United States,1739497724.0,1739497724,-103.5242,39.0234,9144.0,False,224.01,288.48,0.0,,9265.92,2230.0,False,0,2025-02-13 20:48:50
abdd4a,SWA4052 ,United States,1739497724.0,1739497724,-114.5917,39.7608,10363.2,False,255.76,356.08,0.33,,10271.76,,False,0,2025-02-13 20:48:50
aac45a,NDU793  ,United States,1739497724.0,1739497724,-111.4264,32.9595,617.22,False,54.37,263.48,0.0,,632.46,,False,0,2025-02-13 20:48:50
ad1d3d,AAL3239 ,United States,1739497724.0,1739497724,-79.9842,36.0287,8534.4,False,192.14,205.54,0.0,,8755.38,4006.0,False,0,2025-02-13 20:48:50
a993f1,SKW6300 ,United States,1739497724.0,1739497724,-103.4774,41.0048,10965.18,False,178.05,256.12,-0.33,,10949.94,3152.0,False,0,2025-02-13 20:48:50
ab8148,EJA840  ,United States,1739497724.0,1739497724,-97.6228,42.6243,13106.4,False,203.11,259.34,-0.33,,12915.9,4162.0,False,0,2025-02-13 20:48:50
ac51b2,AAL527  ,United States,1739497724.0,1739497724,-78.4981,36.5181,8229.6,False,265.71,38.0,0.0,,8435.34,2063.0,False,0,2025-02-13 20:48:50
e49957,GLO1712 ,Brazil,1739497059.0,1739497723,-48.9891,-24.0467,11582.4,False,239.73,179.75,0.33,,12283.44,,False,0,2025-02-13 20:48:50
e49956,GLO1616 ,Brazil,1739497723.0,1739497723,-46.0788,-23.1295,6637.02,False,199.04,33.94,8.13,,7048.5,,False,0,2025-02-13 20:48:50
0d0939,VIV770  ,Mexico,1739497527.0,1739497527,-96.3406,17.0543,10066.02,False,236.66,126.25,-0.65,,10690.86,,False,0,2025-02-13 20:48:50
a335fa,DAL2796 ,United States,1739497724.0,1739497724,-111.9773,40.7698,1828.8,False,72.87,218.41,11.7,,1752.6,,False,0,2025-02-13 20:48:50
a993f4,N716SN  ,United States,1739497723.0,1739497724,-85.2694,31.8791,9517.38,False,199.63,324.02,-7.48,,9890.76,3062.0,False,0,2025-02-13 20:48:50
aaaa4a,SWA1361 ,United States,1739497723.0,1739497724,-114.0463,35.6854,5791.2,False,125.16,310.5,0.65,,5829.3,7623.0,False,0,2025-02-13 20:48:50
8467a0,APJ505  ,Japan,1739497724.0,1739497724,140.7334,35.2042,6858.0,False,217.97,174.85,9.43,,6827.52,2123.0,False,0,2025-02-13 20:48:50
40621b,BAW7D   ,United Kingdom,1739497724.0,1739497724,-115.9046,34.8684,11582.4,False,198.29,226.16,-0.33,,11650.98,1752.0,False,0,2025-02-13 20:48:50
a25278,ASH6051 ,United States,1739497724.0,1739497724,-90.1632,36.4815,10668.0,False,290.76,53.27,-0.33,,10789.92,7257.0,False,0,2025-02-13 20:48:50
ae07e7,RCH864  ,United States,1739497724.0,1739497724,-91.8357,31.5729,9753.6,False,196.62,241.22,0.0,,10119.36,550.0,False,0,2025-02-13 20:48:50
abe450,SWA4485 ,United States,1739497723.0,1739497723,-99.3998,31.0519,9144.0,False,217.77,304.7,0.0,,9464.04,2421.0,False,0,2025-02-13 20:48:50
40621d,BAW8DS  ,United Kingdom,1739497724.0,1739497724,-102.3359,41.7677,10058.4,False,282.23,74.24,0.0,,10035.54,556.0,False,0,2025-02-13 20:48:50
40621c,BAW28K  ,United Kingdom,1739497724.0,1739497724,-122.1437,37.4079,2019.3,False,140.09,92.74,-2.93,,1927.86,2072.0,False,0,2025-02-13 20:48:50
a9dce9,UAL2065 ,United States,1739497723.0,1739497724,-90.2552,33.9271,10668.0,False,275.56,57.35,0.0,,10957.56,7475.0,False,0,2025-02-13 20:48:50
a2b562,ASA41   ,United States,1739497720.0,1739497722,-100.7415,40.1863,10363.2,False,199.36,261.24,0.0,,10401.3,1107.0,False,0,2025-02-13 20:48:50
aaaa64,SWA820  ,United States,1739497724.0,1739497724,-87.2964,41.4868,4274.82,False,173.31,308.13,-18.86,,4152.9,3223.0,False,0,2025-02-13 20:48:50
acfd2c,AAL1247 ,United States,1739497723.0,1739497724,-84.9121,38.8919,10378.44,False,225.01,339.24,-4.88,,10302.24,7644.0,False,0,2025-02-13 20:48:50
ad2445,JBU815  ,United States,1739497724.0,1739497724,-81.0544,43.1129,9761.22,False,185.36,272.39,0.0,,9380.22,5700.0,False,0,2025-02-13 20:48:50
ac045e,ASH6244 ,United States,1739497724.0,1739497724,-92.9177,31.7878,9144.0,False,199.22,227.83,-0.33,,9502.14,5665.0,False,0,2025-02-13 20:48:50
86d244,ANA102  ,Japan,1739497723.0,1739497723,139.7774,35.5447,,True,8.75,157.5,,,,3163.0,False,0,2025-02-13 20:48:50
abca36,N859QS  ,United States,1739497723.0,1739497723,-79.9968,30.1772,12580.62,False,230.68,167.64,6.18,,13098.78,3650.0,True,0,2025-02-13 20:48:50
a7907c,LXJ587  ,United States,1739497690.0,1739497707,-111.9768,40.7876,,True,0.0,174.38,,,,6562.0,False,0,2025-02-13 20:48:50
78180a,CSN3553 ,China,1739497723.0,1739497723,118.0869,24.4896,10088.88,False,283.5,48.38,0.0,,10660.38,4226.0,False,0,2025-02-13 20:48:50
ad7e6f,JBU711  ,United States,1739497723.0,1739497724,-96.9421,39.5605,10363.2,False,203.9,255.09,0.0,,10378.44,3123.0,False,0,2025-02-13 20:48:50
a7424d,LBQ865  ,United States,1739497724.0,1739497724,-85.4125,32.0196,4747.26,False,109.13,225.0,0.0,,4983.48,3507.0,False,0,2025-02-13 20:48:50
c050ae,ACA979  ,Canada,1739497724.0,1739497724,-117.1822,32.3761,11582.4,False,188.56,329.87,0.0,,11765.28,2612.0,False,0,2025-02-13 20:48:50
c01694,PHX432  ,Canada,1739497724.0,1739497724,-80.6798,45.5675,5494.02,False,136.47,174.38,0.0,,5128.26,,False,0,2025-02-13 20:48:50
a33716,AAL1859 ,United States,1739497723.0,1739497723,-122.5989,45.5895,,True,0.0,42.19,,,,,False,0,2025-02-13 20:48:50
a945ed,NKS208  ,United States,1739497724.0,1739497724,-85.7454,32.7183,11277.6,False,292.0,53.45,0.0,,11689.08,2560.0,False,0,2025-02-13 20:48:50
7817b7,CSN301  ,China,1739497717.0,1739497717,118.0851,14.7936,10058.4,False,251.01,153.07,0.0,,10751.82,,False,0,2025-02-13 20:48:50
7817b5,CSN6965 ,China,1739497629.0,1739497629,115.8074,39.017,8412.48,False,185.67,252.92,0.0,,8313.42,,False,0,2025-02-13 20:48:50
ac523c,UAL2729 ,United States,1739497724.0,1739497724,-89.7803,31.0806,11277.6,False,286.15,74.89,0.0,,11689.08,4047.0,False,0,2025-02-13 20:48:50
a19402,N200WL  ,United States,1739497724.0,1739497724,-82.0624,36.5768,12192.0,False,175.04,246.07,-0.33,,12412.98,6655.0,False,0,2025-02-13 20:48:50
ac789b,SWA2971 ,United States,1739497724.0,1739497724,-119.9739,37.4141,10485.12,False,232.66,168.39,6.5,,10332.72,1127.0,False,0,2025-02-13 20:48:50
ab92ee,N845FE  ,United States,1739497723.0,1739497723,-100.2307,31.2489,3230.88,False,85.16,115.02,-0.33,,3360.42,,False,0,2025-02-13 20:48:50
a8ab3c,JBU1962 ,United States,1739497444.0,1739497444,-78.2251,30.0635,10066.02,False,239.65,3.45,-0.33,,10584.18,,False,0,2025-02-13 20:48:50
a0d72b,AAL3004 ,United States,1739497724.0,1739497724,-87.7087,28.6048,10058.4,False,261.6,107.86,0.0,,10561.32,3435.0,False,0,2025-02-13 20:48:50
c050b7,SYB074  ,Canada,1739497724.0,1739497724,-105.0085,39.6855,2758.44,False,126.79,157.08,0.0,,2727.96,1257.0,False,0,2025-02-13 20:48:50
a8754d,NKS312  ,United States,1739497724.0,1739497724,-101.073,30.6013,10972.8,False,207.84,286.69,0.0,,11338.56,5633.0,False,0,2025-02-13 20:48:50
7817c2,CQH8875 ,China,1739497540.0,1739497540,119.1698,24.4406,9144.0,False,207.18,229.23,0.0,,9685.02,,False,0,2025-02-13 20:48:50
acc883,N9224G  ,United States,1739497712.0,1739497712,-79.9472,34.7302,1584.96,False,63.96,39.45,-0.33,,1661.16,3047.0,False,0,2025-02-13 20:48:50
aa72f5,SWA2767 ,United States,1739497723.0,1739497724,-77.8356,38.374,8542.02,False,171.27,221.59,0.0,,8610.6,1310.0,False,0,2025-02-13 20:48:50
a7f2da,N611EA  ,United States,1739497724.0,1739497724,-80.3685,25.657,259.08,False,42.26,86.51,0.33,,335.28,1200.0,False,0,2025-02-13 20:48:50
ac02ea,EJA873  ,United States,1739497723.0,1739497723,-79.239,36.8573,13106.4,False,176.56,216.47,-0.33,,13342.62,3415.0,False,0,2025-02-13 20:48:50
ad857e,AAL2401 ,United States,1739497724.0,1739497724,-89.7866,29.6914,10043.16,False,255.57,130.1,-0.33,,10485.12,6220.0,False,0,2025-02-13 20:48:50
a74289,N567SP  ,United States,1739497724.0,1739497724,-89.0952,44.4102,1104.9,False,68.3,129.81,0.0,,1097.28,,False,0,2025-02-13 20:48:50
503db0,,Lithuania,,1739497650,,,,False,254.81,22.68,-14.31,,,,False,0,2025-02-13 20:48:50
a98219,DAL318  ,United States,1739497723.0,1739497724,-113.7147,35.4321,10363.2,False,202.24,248.2,0.0,,10431.78,3467.0,False,0,2025-02-13 20:48:50
aa6bed,SWA1066 ,United States,1739497712.0,1739497720,-73.5442,42.3212,2910.84,False,153.82,22.62,-5.2,,2773.68,234.0,False,0,2025-02-13 20:48:50
aca22e,DAL361  ,United States,1739497724.0,1739497724,-100.8812,43.903,10668.0,False,279.86,93.48,0.0,,10515.6,3547.0,False,0,2025-02-13 20:48:50
a7a56d,JRE592  ,United States,1739497724.0,1739497724,-96.5903,32.8116,1470.66,False,115.61,196.02,-5.2,,1546.86,4006.0,False,0,2025-02-13 20:48:50
c063eb,SWG251  ,Canada,1739497724.0,1739497724,-85.2014,41.7634,10965.18,False,196.14,318.83,0.0,,10713.72,4064.0,False,0,2025-02-13 20:48:50
a92bbd,N690LN  ,United States,1739497428.0,1739497428,-81.6239,37.4517,6400.8,False,197.68,87.91,0.33,,6431.28,1573.0,False,0,2025-02-13 20:48:50
c828a8,MDK01   ,New Zealand,1739497722.0,1739497723,175.4608,-40.1519,1165.86,False,120.54,299.96,0.0,,1257.3,,False,0,2025-02-13 20:48:50
a73b7e,SWA1654 ,United States,1739497723.0,1739497723,-81.9742,29.3988,8839.2,False,231.91,170.04,0.0,,9319.26,750.0,False,0,2025-02-13 20:48:50
a57719,GTI9193 ,United States,1739497694.0,1739497698,133.0832,35.9334,12192.0,False,159.64,267.41,0.0,,12344.4,7064.0,False,0,2025-02-13 20:48:50
a05a01,UAL1413 ,United States,1739497724.0,1739497724,-121.0437,37.6223,6096.0,False,166.53,260.22,-9.43,,5989.32,3567.0,False,0,2025-02-13 20:48:50
adbb39,AAL2675 ,United States,1739497721.0,1739497722,-111.9946,33.4397,,True,0.0,270.0,,,,2156.0,False,0,2025-02-13 20:48:50
aa72d3,SWA483  ,United States,1739497723.0,1739497724,-118.4688,33.659,7894.32,False,214.13,5.93,11.7,,7955.28,6774.0,False,0,2025-02-13 20:48:50
